ID;Location;Price;Property Type;Rooms;WCs;Net Floor Area (m2);Gross Private Area (m2);Parking;Floor;Elevator;Energy Performance Certificate
849.0;Falagueira-Venda Nova, Lisboa;242.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
850.0;Mina de Água, Lisboa;249.900;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
851.0;Alhos Vedros, Setúbal;203.000;Apartment;3;2;98;110;1;1;Not available;Not available
852.0;Massamá Norte, Sintra;429.000;Apartment;4;3;128;148;2;Not available;Not available;Not available
853.0;São Pedro, Santarém;120.000;Apartment;2;1;90;90;Not available;Not available;Not available;Not available
854.0;Castanheira do Ribatejo e Cachoeiras, Lisboa;Under Consultation;Apartment;3;2;97;97;0;2;Not available;Not available
855.0;Casal de Cambra, Lisboa;155.000;Apartment;3;2;73;90;Not available;Not available;Not available;Not available
856.0;Matosinhos Centro, Matosinhos;475.000;Apartment;2;2;101;101;1;4;Not available;Not available
857.0;Caniço, Ilha da Madeira;285.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
858.0;Caniço, Ilha da Madeira;285.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
859.0;Odivelas, Lisboa;219.900;Apartment;2;1;70;80;0;7;Elevator;Energy Performance Certificate
860.0;Abrantes (São Vicente e São João) e Alferrarede, Santarém;Under Consultation;Apartment;3;2;109;137;1;2;Not available;Not available
861.0;Elisio de Moura, Coimbra;250.000;Apartment;3;2;112;149;1;0;Elevator;Energy Performance Certificate
862.0;Monte Gordo, Vila Real de Santo António;449.000;Apartment;5;4;150;185;1;1;Elevator;Energy Performance Certificate
863.0;Monte Gordo, Vila Real de Santo António;399.000;Apartment;5;4;150;185;Not available;Not available;Not available;Not available
864.0;Aguçadoura e Navais, Porto;198.000;Apartment;3;2;71;75;Not available;Not available;Not available;Not available
865.0;Centro, Viseu;230.000;Duplex;2;1;95;108;1;2;Elevator;Energy Performance Certificate
866.0;Mundão, Viseu;72.500;Apartment;0;Not available;Not available;Not available;Not available;Not available;Not available;Not available
