778;Damaia de Cima, Amadora;295.000;Apartment;4;2;107;112;Not available;Not available;Not available;Not available
779;Olivais, Lisboa;415.000;Apartment;4;1;110;110;Not available;Not available;Not available;Not available
780;Aldeia de Joanes, Fundão;87.500;Apartment;3;1;120;120;0;3;Not available;Not available
781;Quinta das Lágrimas / Quinta da Varzea, Coimbra;393.000;Apartment;3;3;119;136;2;2;Not available;Not available
782;Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra;185.000;Apartment;4;2;70;70;Not available;Not available;Not available;Not available
783;Almada, Cova da Piedade, Pragal e Cacilhas, Setúbal;195.000;Apartment;2;1;78;78;Not available;Not available;Not available;Not available
784;Algueirão-Mem Martins, Lisboa;199.000;Apartment;1;2;Not available;Not available;Not available;Not available;Not available;Not available
785;Alhos Vedros / Agrup. Escolas, Moita;225.000;Apartment;2;1;95;152;1;0;Not available;Not available
786;Alvor, Portimão;185.000;Apartment;1;1;54;59;Not available;Not available;Not available;Not available
787;Rio Tinto, Porto;215.000;Apartment;2;2;118;118;1;4;Elevator;Energy Performance Certificate
788;Centro, Viseu;Under Consultation;Apartment;4;3;97;126;Not available;Not available;Not available;Not available
789;São João da Madeira, Aveiro;169.000;Apartment;2;2;112;112;1;1;Elevator;Energy Performance Certificate
790;Portimão Centro, Portimão;107.000;Apartment;0;1;31;35;Not available;Not available;Not available;Not available
791;Matadouro, Figueira da Foz;189.000;Apartment;2;2;92;92;0;Not available;Not available;Not available
792;Cavalinha, Olhão;147.500;Apartment;2;1;55;69;Not available;Not available;Not available;Not available
793;Cristelos, Boim e Ordem, Porto;165.000;Apartment;3;2;120;142;1;1;Not available;Not available
794;Arroios, Lisboa;375.000;Apartment;4;1;81;90;Not available;Not available;Not available;Not available
795;Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;140.000;Apartment;3;2;100;100;Not available;Not available;Not available;Not available
796;Macieira de Cambra, Aveiro;145.000;Apartment;3;2;130;130;1;1;Not available;Not available
797;Rio Tinto - Forno, Gondomar;190.000;Apartment;3;2;85;107;1;1;Not available;Not available
798;Santo António dos Olivais, Coimbra;375.000;Apartment;3;2;100;120;2;0;Not available;Not available
799;Bairro Catroga e Gaio, Abrantes;Under Consultation;Apartment;2;1;85;85;1;-1;Not available;Not available
800;São Lourenço do Bairro, Aveiro;Under Consultation;Apartment;1;1;65;75;1;Not available;Not available;Not available
801;ERA Palmela Azeitao, Moita;120.000;Apartment;1;1;49;55;Not available;Not available;Not available;Not available
802;Almada, Almada;185.000;Apartment;3;1;73;88;Not available;Not available;Not available;Not available
803;Viseu, Viseu;135.000;Apartment;1;1;50;60;Not available;Not available;Not available;Not available
804;Abraveses, Viseu;175.000;Apartment;3;2;98;122;Not available;Not available;Not available;Not available
805;Prelada, Porto;469.000;Apartment;3;3;142;186;2;2;Elevator;Energy Performance Certificate
806;Rio Tinto, Porto;Under Consultation;Apartment;1;1;67;89;1;1;Not available;Not available
807;Minde, Santarém;125.000;Apartment;2;1;103;115;1;1;Elevator;Energy Performance Certificate
808;Porto, Porto;260.000;Apartment;1;1;50;50;Not available;Not available;Not available;Not available
809;Bairro da Coopalme, Sintra;157.500;Apartment;2;1;56;71;Not available;Not available;Not available;Not available
810;Alto do Seixalinho / Escavadeira, Barreiro;179.000;Apartment;2;1;93;93;Not available;Not available;Not available;Not available
811;Montijo e Afonsoeiro, Setúbal;135.000;Apartment;2;1;66;80;Not available;Not available;Not available;Not available
812;Laranjeiro, Almada;150.000;Apartment;2;1;69;76;Not available;Not available;Not available;Not available
813;Albufeira e Olhos de Água, Faro;169.500;Apartment;1;1;56;63;0;1;Not available;Not available
814;Arca d´ Água, Porto;240.000;Apartment;1;1;42;42;1;0;Elevator;Energy Performance Certificate
815;Aires, Palmela;319.000;Apartment;4;2;140;138;4;0;Not available;Not available
816;St.º António da Caparica, Almada;260.000;Apartment;3;2;81;81;Not available;Not available;Not available;Not available
817;Olhão Norte, Olhão;195.000;Apartment;3;2;96;107;Not available;Not available;Not available;Not available
818;Rio Tinto, Porto;Under Consultation;Apartment;3;2;125;152;1;3;Elevator;Energy Performance Certificate
819;Vau, Leiria;635.000;Apartment;3;3;Not available;Not available;Not available;Not available;Not available;Not available
820;Sines, Setúbal;310.000;Apartment;3;2;106;106;2;1;Not available;Not available
821;Campo de Ourique, Lisboa;429.000;Apartment;2;2;88;88;Not available;Not available;Not available;Not available
822;Loulé (São Clemente), Faro;360.000;Apartment;4;3;102;116;Not available;Not available;Not available;Not available
823;Quarteira, Faro;1.950.000;Apartment;4;4;136;152;2;3;Elevator;Energy Performance Certificate
824;Machico, Ilha da Madeira;395.000;Apartment;3;3;117;170;2;3;Elevator;Energy Performance Certificate
825;Centro, Albergaria-a-Velha;Under Consultation;Apartment;3;2;103;131;Not available;Not available;Not available;Not available
826;Fernão Magalhães, Porto;170.000;Apartment;1;1;67;72;Not available;Not available;Not available;Not available
827;Hospital de São João, Matosinhos;197.500;Apartment;1;1;51;64;1;4;Elevator;Energy Performance Certificate
828;Glória e Vera Cruz, Aveiro;300.000;Apartment;2;2;105;106;1;2;Elevator;Energy Performance Certificate
829;Santa Iria de Azoia, São João da Talha e Bobadela, Lisboa;Under Consultation;Apartment;2;1;85;100;Not available;Not available;Not available;Not available
830;Santa Iria de Azoia, São João da Talha e Bobadela, Lisboa;Under Consultation;Apartment;2;1;85;100;Not available;Not available;Not available;Not available
831;Santo António dos Olivais, Coimbra;340.000;Apartment;2;2;72;86;1;2;Elevator;Energy Performance Certificate
832;Santo António dos Olivais, Coimbra;330.000;Apartment;2;2;72;86;1;1;Elevator;Energy Performance Certificate
833;Santo António dos Olivais, Coimbra;230.000;Apartment;1;1;55;66;1;1;Elevator;Energy Performance Certificate
834;Santo António dos Olivais, Coimbra;320.000;Apartment;2;2;72;86;1;0;Not available;Not available
835;Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail, Aveiro;174.000;Apartment;3;3;93;111;3;2;Elevator;Energy Performance Certificate
836;Horta das Figueiras, Évora;225.000;Apartment;2;1;85;85;2;2;Not available;Not available
837;Bessa Leite, Porto;550.000;Apartment;1;2;99;143;1;0;Elevator;Energy Performance Certificate
838;Sátão, Sátão;35.000;Apartment;3;1;102;122;Not available;Not available;Not available;Not available
839;Bonfim, Porto;299.000;Apartment;2;2;85;113;2;3;Elevator;Energy Performance Certificate
840;Costa de Caparica, Almada;459.000;Apartment;1;1;70;80;Not available;Not available;Not available;Not available
841;Vila Nova de Gaia, Vila Nova de Gaia;247.500;Apartment;2;2;101;251;2;0;Not available;Not available
842;Povos, Vila Franca de Xira;150.000;Apartment;3;2;100;142;1;0;Not available;Not available
843;Esmoriz II - Pinhal D'Aberta, Ovar;235.000;Apartment;2;2;125;125;1;0;Not available;Not available
844;Santa Marinha e São Pedro da Afurada, Porto;185.000;Apartment;0;1;34;40;1;3;Not available;Not available
845;Barreiro, Barreiro;140.000;Apartment;2;1;66;82;Not available;Not available;Not available;Not available
846;Ramalde, Porto;320.000;Apartment;2;2;107;140;2;2;Elevator;Energy Performance Certificate
847;Aver-o-Mar, Póvoa de Varzim;325.000;Duplex;4;2;160;250;1;4;Elevator;Energy Performance Certificate
848;Lagos, Lagos;450.000;Apartment;3;2;124;189;2;0;Elevator;Energy Performance Certificate
849;Falagueira-Venda Nova, Lisboa;242.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
850;Mina de Água, Lisboa;249.900;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
851;Alhos Vedros, Setúbal;203.000;Apartment;3;2;98;110;1;1;Not available;Not available
852;Massamá Norte, Sintra;429.000;Apartment;4;3;128;148;2;Not available;Not available;Not available
853;São Pedro, Santarém;120.000;Apartment;2;1;90;90;Not available;Not available;Not available;Not available
854;Castanheira do Ribatejo e Cachoeiras, Lisboa;Under Consultation;Apartment;3;2;97;97;0;2;Not available;Not available
855;Casal de Cambra, Lisboa;155.000;Apartment;3;2;73;90;Not available;Not available;Not available;Not available
856;Matosinhos Centro, Matosinhos;475.000;Apartment;2;2;101;101;1;4;Not available;Not available
857;Caniço, Ilha da Madeira;285.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
858;Caniço, Ilha da Madeira;285.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
859;Odivelas, Lisboa;219.900;Apartment;2;1;70;80;0;7;Elevator;Energy Performance Certificate
860;Abrantes (São Vicente e São João) e Alferrarede, Santarém;Under Consultation;Apartment;3;2;109;137;1;2;Not available;Not available
861;Elisio de Moura, Coimbra;250.000;Apartment;3;2;112;149;1;0;Elevator;Energy Performance Certificate
862;Monte Gordo, Vila Real de Santo António;449.000;Apartment;5;4;150;185;1;1;Elevator;Energy Performance Certificate
863;Monte Gordo, Vila Real de Santo António;399.000;Apartment;5;4;150;185;Not available;Not available;Not available;Not available
864;Aguçadoura e Navais, Porto;198.000;Apartment;3;2;71;75;Not available;Not available;Not available;Not available
865;Centro, Viseu;230.000;Duplex;2;1;95;108;1;2;Elevator;Energy Performance Certificate
866;Mundão, Viseu;72.500;Apartment;0;Not available;Not available;Not available;Not available;Not available;Not available;Not available
867;Centro, Viseu;215.000;Duplex;1;1;67;73;1;2;Elevator;Energy Performance Certificate
868;Centro, Viseu;215.000;Duplex;1;1;61;71;1;2;Elevator;Energy Performance Certificate
869;Centro, Viseu;220.000;Duplex;2;1;78;85;1;2;Not available;Not available
870;Viseu, Viseu;200.000;Apartment;1;2;55;68;1;1;Elevator;Energy Performance Certificate
871;Parque das Nações - Expo Norte, Lisboa;710.000;Apartment;3;2;126;126;2;5;Elevator;Not available
872;Olhão Norte, Olhão;275.000;Apartment;3;2;105;120;1;3;Elevator;Energy Performance Certificate
873;Oliveira, São Paio e São Sebastião, Braga;320.000;Duplex;5;4;206;249;2;Not available;Not available;Not available
874;Arcozelo, Ponte de Lima;193.000;Duplex;2;3;108;115;1;0;Not available;Not available
875;Monte Abraão, Sintra;195.000;Apartment;3;2;90;110;Not available;Not available;Not available;Not available
876;Sever do Vouga, Aveiro;135.000;Apartment;3;2;125;131;1;1;Not available;Not available
877;Venda do Pinheiro, Mafra;234.000;Apartment;2;1;108;116;Not available;Not available;Not available;Not available
878;Centro, Viseu;185.000;Apartment;1;1;46;53;1;1;Elevator;Energy Performance Certificate
879;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;180.000;Apartment;1;1;52;61;1;0;Elevator;Not available
880;Queluz, Sintra;199.000;Apartment;2;1;67;95;Not available;Not available;Not available;Not available
881;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;185.000;Apartment;1;1;55;65;1;0;Elevator;Not available
882;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;177.500;Apartment;1;1;53;62;1;0;Elevator;Not available
883;Centro, Viseu;185.000;Apartment;1;1;62;68;1;0;Elevator;Energy Performance Certificate
884;Maia, Maia;197.500;Apartment;2;1;88;88;Not available;Not available;Not available;Not available
885;Darque, Viana do Castelo;155.000;Apartment;2;1;76;106;Not available;Not available;Not available;Not available
886;Centro, Viseu;180.000;Apartment;0;1;40;46;1;0;Elevator;Energy Performance Certificate
887;Darque, Viana do Castelo;150.000;Apartment;2;1;83;83;Not available;Not available;Not available;Not available
888;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;177.500;Apartment;1;1;53;62;1;0;Elevator;Not available
889;Chiado, Lisboa;699.000;Apartment;1;2;85;99;0;0;Elevator;Energy Performance Certificate
890;Arca d´ Água, Porto;220.000;Apartment;3;2;90;95;Not available;Not available;Not available;Not available
891;Mafamude e Vilar do Paraíso, Porto;328.500;Apartment;3;3;145;145;1;3;Elevator;Energy Performance Certificate
892;Albufeira - Montechoro, Albufeira;159.000;Apartment;1;1;70;77;Not available;Not available;Not available;Not available
893;Centro, Viseu;185.000;Apartment;1;1;45;49;1;0;Elevator;Energy Performance Certificate
894;Guarda, Guarda;165.000;Apartment;2;2;Not available;Not available;Not available;Not available;Not available;Not available
895;Águas Santas, Porto;518.700;Apartment;3;3;123;247;2;4;Not available;Not available
896;Mafamude e Vilar do Paraíso, Porto;125.000;Apartment;0;1;30;30;1;0;Elevator;Not available
897;Águas Santas, Porto;525.000;Apartment;3;3;125;250;2;4;Not available;Not available
898;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;175.000;Apartment;1;1;52;61;1;1;Elevator;Not available
899;São Cosme Zona 7, Gondomar;194.000;Apartment;3;2;Not available;Not available;Not available;Not available;Not available;Not available
900;Guarda, Guarda;150.000;Apartment;2;2;Not available;Not available;Not available;Not available;Not available;Not available
901;Águas Santas, Porto;395.100;Apartment;2;2;120;152;2;3;Not available;Not available
902;Oliveira do Douro, Porto;231.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
903;Águas Santas, Porto;395.100;Apartment;3;3;120;152;2;3;Not available;Not available
904;Águas Santas, Porto;395.100;Apartment;3;3;120;155;2;3;Not available;Not available
905;Oliveira do Douro, Porto;245.500;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
906;Águas Santas, Porto;390.100;Apartment;3;3;120;152;2;2;Not available;Not available
907;Centro, Viseu;180.000;Apartment;0;1;36;45;1;0;Not available;Not available
908;Águas Santas, Porto;390.100;Apartment;3;3;120;153;2;2;Not available;Not available
909;Canidelo, Porto;195.000;Apartment;2;1;63;82;1;2;Elevator;Energy Performance Certificate
910;Águas Santas, Porto;390.100;Apartment;3;3;120;153;2;2;Not available;Not available
911;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;183.000;Apartment;1;1;53;62;1;1;Elevator;Not available
912;Cantanhede, Cantanhede;Under Consultation;Apartment;2;1;51;51;Not available;Not available;Not available;Not available
913;São Marcos - Cacém, Sintra;199.000;Apartment;2;1;78;80;Not available;Not available;Not available;Not available
914;Alcochete, Setúbal;149.500;Apartment;2;1;66;73;Not available;Not available;Not available;Not available
915;Soeiros / Torres de Lisboa, Lisboa;435.000;Apartment;3;2;116;116;1;9;Elevator;Energy Performance Certificate
916;Águas Santas, Porto;390.100;Apartment;3;3;120;158;2;2;Not available;Not available
917;Ermesinde, Porto;165.000;Apartment;2;1;64;80;Not available;Not available;Not available;Not available
918;Águas Santas, Porto;385.100;Apartment;3;3;120;143;1;1;Not available;Not available
919;Águas Santas, Porto;385.100;Apartment;3;3;120;139;1;1;Not available;Not available
920;Águas Santas, Porto;385.100;Apartment;3;3;120;142;1;1;Not available;Not available
921;Águas Santas, Porto;385.100;Apartment;3;3;120;142;1;1;Not available;Not available
922;Santa Maria, São Pedro e Matacães, Lisboa;220.000;Apartment;2;1;89;104;Not available;Not available;Not available;Not available
923;Águas Santas, Porto;380.100;Apartment;3;3;120;138;1;0;Not available;Not available
924;Buraca, Amadora;270.000;Apartment;3;2;86;96;Not available;Not available;Not available;Not available
925;Águas Santas, Porto;463.800;Apartment;3;3;120;218;2;0;Not available;Not available
